customer_id,first_name,last_name,email,phone,city,state,region,signup_date,loyalty_member,email_missing
754,Nancy,Thompson,nancy.thompson754@example.com,(298) 747-6761,San Francisco,CA,West,2022-01-24,True,False
755,James,Jones,james.jones755@example.com,(581) 997-8944,Atlanta,GA,South,2021-02-26,False,False
756,David,Robinson,david.robinson756@example.com,(304) 423-3532,Phoenix,AZ,West,2019-10-30,True,False
757,Mark,Miller,mark.miller757@example.com,(828) 906-9612,Seattle,WA,West,2024-04-07,True,False
758,Susan,Anderson,susan.anderson758@example.com,(319) 334-1284,Phoenix,AZ,West,2018-11-09,False,False
759,Barbara,Martinez,barbara.martinez759@example.com,(342) 652-9570,San Francisco,CA,West,2022-01-25,False,False
760,Jennifer,Thompson,jennifer.thompson760@example.com,(962) 321-4643,Detroit,MI,Midwest,2018-04-28,True,False
761,Margaret,Thompson,margaret.thompson761@example.com,(432) 514-3053,Philadelphia,PA,Northeast,2025-09-19,True,False
762,John,Williams,john.williams762@example.com,(981) 314-2273,Houston,TX,South,2025-09-30,True,False
763,Anthony,Thomas,anthony.thomas763@example.com,(243) 401-2766,Seattle,WA,West,2022-11-02,True,False
764,Betty,Perez,betty.perez764@example.com,(260) 680-2948,Atlanta,GA,South,2024-08-26,False,False
765,Mary,Williams,mary.williams765@example.com,(210) 972-2581,Detroit,MI,Midwest,2025-06-27,True,False
766,Sandra,Martin,sandra.martin766@example.com,(404) 389-6759,Chicago,IL,Midwest,2024-08-03,True,False
767,Robert,Jones,robert.jones767@example.com,(793) 556-6770,Denver,CO,West,2021-02-10,True,False
768,Margaret,Taylor,margaret.taylor768@example.com,(447) 717-2119,Seattle,WA,West,2024-11-15,True,False
769,Mark,Jackson,mark.jackson769@example.com,(741) 422-4138,Seattle,WA,West,2018-02-27,False,False
770,Jennifer,Lewis,jennifer.lewis770@example.com,(204) 942-2616,Seattle,WA,West,2024-01-10,True,False
771,Sandra,Taylor,sandra.taylor771@example.com,(686) 575-4033,Denver,CO,West,2025-12-08,False,False
772,Nancy,Brown,nancy.brown772@example.com,(588) 634-4510,Philadelphia,PA,Northeast,2021-12-24,True,False
773,Susan,Brown,susan.brown773@example.com,(326) 677-2807,Seattle,WA,West,2021-07-11,True,False
774,Jessica,Harris,jessica.harris774@example.com,(495) 770-1665,Minneapolis,MN,Midwest,2025-11-26,True,False
775,David,Thomas,david.thomas775@example.com,(490) 667-6111,Boston,MA,Northeast,2022-04-26,False,False
776,Linda,Moore,linda.moore776@example.com,(638) 393-2140,Houston,TX,South,2021-04-05,False,False
777,Nancy,Lopez,nancy.lopez777@example.com,(890) 703-2723,Philadelphia,PA,Northeast,2018-02-22,False,False
778,Joseph,Taylor,joseph.taylor778@example.com,(287) 322-3348,Los Angeles,CA,West,2025-08-03,False,False
779,Richard,Thompson,richard.thompson779@example.com,(959) 372-2060,Miami,FL,South,2019-02-21,False,False
780,Michael,Hernandez,michael.hernandez780@example.com,(613) 325-4815,Chicago,IL,Midwest,2024-09-02,False,False
781,Lisa,Thomas,lisa.thomas781@example.com,(807) 479-7557,Detroit,MI,Midwest,2024-07-11,False,False
782,Jessica,Perez,jessica.perez782@example.com,(696) 723-5569,Miami,FL,South,2022-07-15,True,False
783,Anthony,Anderson,anthony.anderson783@example.com,(456) 701-9147,Boston,MA,Northeast,2019-05-16,True,False
784,Daniel,Jones,daniel.jones784@example.com,(955) 254-2117,New York,NY,Northeast,2019-02-12,False,False
785,Nancy,Smith,nancy.smith785@example.com,(819) 895-6356,Philadelphia,PA,Northeast,2022-04-17,True,False
786,Elizabeth,Martin,elizabeth.martin786@example.com,(978) 278-9518,Miami,FL,South,2019-01-30,False,False
787,Betty,Anderson,betty.anderson787@example.com,(877) 709-9032,Chicago,IL,Midwest,2021-04-17,False,False
788,Sarah,Hernandez,sarah.hernandez788@example.com,(759) 218-1517,Seattle,WA,West,2024-01-24,False,False
789,Steven,Robinson,steven.robinson789@example.com,(660) 522-7165,Boston,MA,Northeast,2022-04-21,False,False
790,Joseph,Johnson,joseph.johnson790@example.com,(770) 875-5965,New York,NY,Northeast,2019-12-26,True,False
791,Jessica,Wilson,jessica.wilson791@example.com,(932) 598-8986,Philadelphia,PA,Northeast,2021-07-03,True,False
792,Charles,Perez,charles.perez792@example.com,(767) 901-9837,Dallas,TX,South,2025-05-27,False,False
793,Jessica,Moore,jessica.moore793@example.com,(718) 257-7412,Denver,CO,West,2019-10-03,False,False
794,Jessica,Jackson,jessica.jackson794@example.com,(892) 561-5660,Houston,TX,South,2024-12-01,False,False
795,Mary,Smith,mary.smith795@example.com,(331) 575-6715,Miami,FL,South,2018-07-04,True,False
796,Anthony,Lewis,anthony.lewis796@example.com,(589) 299-8014,Los Angeles,CA,West,2021-10-29,False,False
797,Barbara,Wilson,barbara.wilson797@example.com,(877) 450-5056,Minneapolis,MN,Midwest,2018-08-20,True,False
798,Daniel,Martinez,daniel.martinez798@example.com,(904) 267-5995,Miami,FL,South,2018-12-14,True,False
799,David,Garcia,david.garcia799@example.com,(533) 238-8551,New York,NY,Northeast,2024-01-15,False,False
800,Charles,Taylor,charles.taylor800@example.com,(473) 220-8695,Phoenix,AZ,West,2022-09-22,True,False
801,David,Gonzalez,david.gonzalez801@example.com,(530) 786-2601,Miami,FL,South,2022-05-18,False,False
802,Patricia,Thompson,patricia.thompson802@example.com,(544) 708-9237,Los Angeles,CA,West,2020-04-23,False,False
803,Jennifer,Martin,jennifer.martin803@example.com,(646) 406-9142,Detroit,MI,Midwest,2022-01-28,True,False
804,Mark,Ramirez,mark.ramirez804@example.com,(494) 471-1778,Atlanta,GA,South,2020-05-26,False,False
805,Charles,Gonzalez,charles.gonzalez805@example.com,(839) 960-2506,Seattle,WA,West,2020-07-14,True,False
806,Charles,Hernandez,charles.hernandez806@example.com,(780) 743-8786,Detroit,MI,Midwest,2018-10-03,False,False
807,Michael,Lopez,michael.lopez807@example.com,(867) 509-9268,Seattle,WA,West,2018-11-11,False,False
808,Susan,Perez,susan.perez808@example.com,(404) 624-7591,Atlanta,GA,South,2021-07-07,False,False
809,Karen,Taylor,karen.taylor809@example.com,(981) 760-3958,Dallas,TX,South,2025-07-13,True,False
810,Daniel,Thompson,daniel.thompson810@example.com,(790) 711-4489,Atlanta,GA,South,2020-02-04,False,False
811,William,Robinson,william.robinson811@example.com,(829) 987-8106,Los Angeles,CA,West,2023-12-23,True,False
812,Thomas,Miller,thomas.miller812@example.com,(351) 446-3465,Minneapolis,MN,Midwest,2023-03-10,False,False
813,Margaret,Wilson,margaret.wilson813@example.com,(265) 849-4335,Houston,TX,South,2021-07-29,False,False
814,William,Clark,william.clark814@example.com,(364) 462-4868,Detroit,MI,Midwest,2025-03-31,False,False
815,Linda,Brown,linda.brown815@example.com,(228) 451-6087,Philadelphia,PA,Northeast,2020-02-26,False,False
816,Jessica,Moore,jessica.moore816@example.com,(862) 237-4309,Houston,TX,South,2022-09-25,True,False
817,William,Jones,william.jones817@example.com,(484) 874-3883,New York,NY,Northeast,2020-11-24,True,False
818,Lisa,Thomas,lisa.thomas818@example.com,(256) 285-6143,Seattle,WA,West,2018-03-23,False,False
819,Margaret,Williams,margaret.williams819@example.com,(572) 887-2479,Phoenix,AZ,West,2022-07-26,False,False
820,Mark,White,mark.white820@example.com,(441) 314-9196,Denver,CO,West,2019-07-30,True,False
821,Thomas,Perez,thomas.perez821@example.com,(993) 737-5125,Denver,CO,West,2024-07-05,False,False
822,Steven,Williams,steven.williams822@example.com,(325) 991-6134,Chicago,IL,Midwest,2024-09-22,False,False
823,Mark,Jackson,mark.jackson823@example.com,(966) 961-4865,San Francisco,CA,West,2022-05-17,False,False
824,Michael,Jones,michael.jones824@example.com,(419) 481-8200,Boston,MA,Northeast,2019-12-19,False,False
825,William,Ramirez,william.ramirez825@example.com,(702) 746-7139,Miami,FL,South,2018-08-18,True,False
826,David,Moore,david.moore826@example.com,(899) 452-5550,Houston,TX,South,2023-04-30,True,False
827,Barbara,Thomas,barbara.thomas827@example.com,(515) 221-1570,San Francisco,CA,West,2022-02-15,True,False
828,Matthew,Robinson,matthew.robinson828@example.com,(445) 459-7302,Seattle,WA,West,2025-07-13,False,False
829,Daniel,Thompson,daniel.thompson829@example.com,(324) 747-4872,Minneapolis,MN,Midwest,2025-09-07,False,False
830,Richard,Smith,richard.smith830@example.com,(461) 508-2478,Phoenix,AZ,West,2022-05-29,True,False
831,Elizabeth,Miller,elizabeth.miller831@example.com,(649) 846-6196,Denver,CO,West,2019-10-19,False,False
832,Betty,Johnson,betty.johnson832@example.com,(998) 703-8718,Detroit,MI,Midwest,2018-11-25,False,False
833,Sandra,Clark,sandra.clark833@example.com,(302) 364-5275,Minneapolis,MN,Midwest,2022-09-27,True,False
834,Barbara,Wilson,barbara.wilson834@example.com,(955) 534-8426,Miami,FL,South,2024-02-22,True,False
835,Anthony,Johnson,anthony.johnson835@example.com,(388) 845-8264,Los Angeles,CA,West,2025-03-12,True,False
836,James,Gonzalez,james.gonzalez836@example.com,(512) 521-2347,Chicago,IL,Midwest,2025-01-17,True,False
837,Jennifer,Davis,jennifer.davis837@example.com,(981) 333-7722,Atlanta,GA,South,2025-04-13,False,False
838,Joseph,Thomas,joseph.thomas838@example.com,(466) 377-6367,Denver,CO,West,2019-07-01,False,False
839,Michael,Williams,michael.williams839@example.com,(386) 602-7182,Houston,TX,South,2022-02-14,True,False
840,James,Smith,james.smith840@example.com,(862) 826-4747,Phoenix,AZ,West,2024-04-06,True,False
841,Joseph,Miller,joseph.miller841@example.com,(372) 250-7570,Detroit,MI,Midwest,2025-11-12,False,False
842,Karen,Rodriguez,karen.rodriguez842@example.com,(576) 374-2922,Philadelphia,PA,Northeast,2018-12-31,True,False
843,Matthew,Taylor,matthew.taylor843@example.com,(889) 706-2941,Houston,TX,South,2023-02-02,True,False
844,Matthew,Miller,matthew.miller844@example.com,(494) 964-9096,Chicago,IL,Midwest,2020-12-26,False,False
845,John,Wilson,john.wilson845@example.com,(814) 420-5636,Denver,CO,West,2020-04-26,True,False
846,Susan,Garcia,susan.garcia846@example.com,(229) 497-5289,Houston,TX,South,2019-08-21,True,False
847,Karen,Anderson,karen.anderson847@example.com,(578) 796-8506,Phoenix,AZ,West,2020-10-14,True,False
848,James,Thomas,james.thomas848@example.com,(909) 607-4476,Philadelphia,PA,Northeast,2021-08-17,False,False
849,Matthew,Wilson,matthew.wilson849@example.com,(462) 274-2561,San Francisco,CA,West,2024-09-12,True,False
850,Mary,Hernandez,mary.hernandez850@example.com,(682) 562-1745,Phoenix,AZ,West,2020-08-19,True,False
851,William,Taylor,william.taylor851@example.com,(509) 604-7076,Miami,FL,South,2022-04-10,True,False
852,Steven,Moore,steven.moore852@example.com,(383) 466-3783,New York,NY,Northeast,2024-07-05,False,False
853,Sandra,Hernandez,sandra.hernandez853@example.com,(335) 291-6198,Phoenix,AZ,West,2023-04-02,False,False
854,John,Rodriguez,john.rodriguez854@example.com,(245) 330-9179,Boston,MA,Northeast,2021-07-07,False,False
855,Lisa,Lopez,lisa.lopez855@example.com,(489) 469-5321,Phoenix,AZ,West,2022-10-28,False,False
856,Susan,Lewis,susan.lewis856@example.com,(954) 703-3478,Philadelphia,PA,Northeast,2021-07-16,False,False
857,Mary,Miller,mary.miller857@example.com,(435) 387-1587,Philadelphia,PA,Northeast,2018-08-12,False,False
858,William,Garcia,william.garcia858@example.com,(646) 318-9108,San Francisco,CA,West,2023-03-29,True,False
859,Joseph,Lopez,joseph.lopez859@example.com,(696) 668-9077,San Francisco,CA,West,2024-04-16,True,False
860,Margaret,White,margaret.white860@example.com,(326) 557-2533,Denver,CO,West,2019-08-30,True,False
861,Margaret,Martinez,margaret.martinez861@example.com,(967) 720-5469,Philadelphia,PA,Northeast,2019-11-21,True,False
862,Charles,Smith,charles.smith862@example.com,(384) 626-2258,Atlanta,GA,South,2024-05-26,True,False
863,Anthony,Thomas,anthony.thomas863@example.com,(536) 226-5657,Los Angeles,CA,West,2019-01-22,True,False
864,Richard,Lopez,richard.lopez864@example.com,(531) 357-1473,Miami,FL,South,2019-03-11,True,False
865,Joseph,Clark,joseph.clark865@example.com,(691) 664-5412,San Francisco,CA,West,2025-05-25,True,False
866,David,Johnson,david.johnson866@example.com,(663) 532-3118,Los Angeles,CA,West,2024-12-24,True,False
867,Margaret,Johnson,margaret.johnson867@example.com,(489) 530-1909,Seattle,WA,West,2025-03-21,True,False
868,Sarah,Martin,sarah.martin868@example.com,(608) 461-3916,Houston,TX,South,2019-01-15,True,False
869,Anthony,Ramirez,anthony.ramirez869@example.com,(221) 413-3669,Houston,TX,South,2019-01-01,False,False
870,Anthony,Gonzalez,anthony.gonzalez870@example.com,(970) 869-3525,Detroit,MI,Midwest,2025-04-04,True,False
871,Elizabeth,Thomas,elizabeth.thomas871@example.com,(953) 517-3151,Seattle,WA,West,2022-11-06,False,False
872,Nancy,Brown,nancy.brown872@example.com,(724) 404-9021,Denver,CO,West,2022-02-14,False,False
873,Steven,Gonzalez,steven.gonzalez873@example.com,(776) 814-7931,Dallas,TX,South,2021-01-04,True,False
874,Anthony,Wilson,anthony.wilson874@example.com,(828) 390-8112,Seattle,WA,West,2022-02-17,False,False
875,Robert,Johnson,robert.johnson875@example.com,(674) 892-4673,Atlanta,GA,South,2021-10-31,True,False
876,Sandra,Thomas,sandra.thomas876@example.com,(862) 737-2375,Atlanta,GA,South,2025-01-22,False,False
877,Joseph,Wilson,joseph.wilson877@example.com,(507) 352-3093,Boston,MA,Northeast,2023-05-11,False,False
878,Mark,Davis,mark.davis878@example.com,(502) 782-1781,Atlanta,GA,South,2022-10-18,True,False
879,Sandra,Johnson,sandra.johnson879@example.com,(722) 635-7766,Atlanta,GA,South,2019-03-17,True,False
880,Joseph,Perez,joseph.perez880@example.com,(459) 563-5175,San Francisco,CA,West,2024-05-17,True,False
881,Anthony,Taylor,anthony.taylor881@example.com,(958) 877-8583,New York,NY,Northeast,2019-04-12,True,False
882,Betty,Garcia,betty.garcia882@example.com,(246) 285-7819,Denver,CO,West,2022-05-29,False,False
883,David,Jackson,david.jackson883@example.com,(975) 886-8371,San Francisco,CA,West,2023-02-07,False,False
884,David,Robinson,david.robinson884@example.com,(416) 389-2281,Denver,CO,West,2020-02-06,False,False
885,Margaret,Perez,margaret.perez885@example.com,(747) 218-1095,Boston,MA,Northeast,2022-11-12,False,False
886,Patricia,Smith,patricia.smith886@example.com,(688) 671-7637,Philadelphia,PA,Northeast,2025-05-10,False,False
887,Elizabeth,Martin,elizabeth.martin887@example.com,(569) 907-7471,Denver,CO,West,2024-12-01,False,False
888,Robert,Jones,robert.jones888@example.com,(395) 314-1260,Philadelphia,PA,Northeast,2018-02-26,True,False
889,Margaret,Smith,margaret.smith889@example.com,(864) 348-4961,Chicago,IL,Midwest,2023-05-25,False,False
890,Mark,Lee,mark.lee890@example.com,(395) 288-5930,Denver,CO,West,2024-01-16,False,False
891,John,Thomas,john.thomas891@example.com,(319) 370-3497,Houston,TX,South,2018-03-31,False,False
892,Jessica,Thomas,jessica.thomas892@example.com,(799) 448-4298,New York,NY,Northeast,2023-01-16,False,False
893,Charles,Clark,charles.clark893@example.com,(252) 541-1129,Denver,CO,West,2022-05-24,True,False
894,Daniel,Ramirez,daniel.ramirez894@example.com,(625) 707-5764,San Francisco,CA,West,2022-11-04,True,False
895,Jessica,Gonzalez,jessica.gonzalez895@example.com,(805) 942-8993,Dallas,TX,South,2023-10-04,True,False
896,Matthew,Johnson,matthew.johnson896@example.com,(632) 790-6174,Atlanta,GA,South,2018-03-19,True,False
897,William,Lewis,william.lewis897@example.com,(684) 319-9106,Los Angeles,CA,West,2022-09-05,False,False
898,Joseph,Thompson,joseph.thompson898@example.com,(365) 494-4149,Houston,TX,South,2018-03-27,False,False
899,Barbara,Anderson,barbara.anderson899@example.com,(424) 801-6556,Chicago,IL,Midwest,2023-09-11,False,False
900,John,Lewis,john.lewis900@example.com,(626) 889-6902,Detroit,MI,Midwest,2022-05-18,False,False
901,Betty,Ramirez,betty.ramirez901@example.com,(412) 489-2412,Philadelphia,PA,Northeast,2024-12-22,False,False
902,John,Garcia,john.garcia902@example.com,(820) 703-2653,Chicago,IL,Midwest,2019-10-03,False,False
903,Jessica,Martinez,jessica.martinez903@example.com,(770) 248-1297,Chicago,IL,Midwest,2020-05-07,False,False
904,Steven,Rodriguez,steven.rodriguez904@example.com,(362) 378-9248,Minneapolis,MN,Midwest,2025-08-04,True,False
905,Betty,Williams,betty.williams905@example.com,(316) 832-4714,Minneapolis,MN,Midwest,2022-10-30,True,False
906,Sarah,Davis,sarah.davis906@example.com,(548) 563-1764,Dallas,TX,South,2020-11-22,False,False
907,Steven,Jones,steven.jones907@example.com,(727) 818-2706,Denver,CO,West,2025-09-27,True,False
908,Sandra,Anderson,sandra.anderson908@example.com,(973) 313-2734,Seattle,WA,West,2023-02-16,True,False
909,Mark,Moore,mark.moore909@example.com,(307) 371-2934,New York,NY,Northeast,2023-09-09,True,False
910,Sandra,Lopez,sandra.lopez910@example.com,(925) 652-9288,Philadelphia,PA,Northeast,2021-04-11,False,False
911,Lisa,Ramirez,lisa.ramirez911@example.com,(862) 572-6482,Boston,MA,Northeast,2019-09-24,True,False
912,Patricia,Ramirez,patricia.ramirez912@example.com,(625) 987-1107,Chicago,IL,Midwest,2022-12-04,True,False
913,Mark,Sanchez,mark.sanchez913@example.com,(493) 717-3805,Dallas,TX,South,2021-10-30,True,False
914,William,Lopez,william.lopez914@example.com,(569) 844-5021,San Francisco,CA,West,2022-08-27,True,False
915,Anthony,Harris,anthony.harris915@example.com,(433) 341-8025,Atlanta,GA,South,2022-09-24,False,False
916,Sandra,Wilson,sandra.wilson916@example.com,(728) 898-6927,Phoenix,AZ,West,2023-02-23,True,False
917,Joseph,Jones,joseph.jones917@example.com,(934) 729-2140,Seattle,WA,West,2018-02-10,True,False
918,David,Hernandez,david.hernandez918@example.com,(644) 262-7443,Houston,TX,South,2019-11-05,True,False
919,Nancy,Robinson,nancy.robinson919@example.com,(788) 259-9516,Los Angeles,CA,West,2019-09-11,False,False
920,Susan,Gonzalez,susan.gonzalez920@example.com,(917) 766-5986,Phoenix,AZ,West,2025-08-20,False,False
921,Sandra,Lopez,sandra.lopez921@example.com,(740) 825-3406,New York,NY,Northeast,2021-02-19,False,False
922,Joseph,Lee,joseph.lee922@example.com,(839) 833-8244,Chicago,IL,Midwest,2024-02-08,False,False
923,Steven,Sanchez,steven.sanchez923@example.com,(614) 994-4232,Seattle,WA,West,2025-04-11,False,False
924,Robert,Johnson,robert.johnson924@example.com,(599) 942-3064,Atlanta,GA,South,2021-10-02,False,False
925,Michael,Williams,michael.williams925@example.com,(519) 733-6582,Atlanta,GA,South,2024-03-10,True,False
926,James,Smith,james.smith926@example.com,(806) 464-4954,Phoenix,AZ,West,2024-01-21,False,False
927,Lisa,Wilson,lisa.wilson927@example.com,(949) 261-7110,Atlanta,GA,South,2019-03-29,False,False
928,Daniel,Taylor,daniel.taylor928@example.com,(248) 974-3043,Minneapolis,MN,Midwest,2019-05-23,False,False
929,Elizabeth,Jackson,elizabeth.jackson929@example.com,(664) 547-4868,San Francisco,CA,West,2018-01-22,True,False
930,Barbara,Martinez,barbara.martinez930@example.com,(932) 786-3293,Detroit,MI,Midwest,2025-06-24,False,False
931,Thomas,White,thomas.white931@example.com,(535) 728-4154,Chicago,IL,Midwest,2019-03-08,False,False
932,Joseph,Brown,joseph.brown932@example.com,(621) 283-2511,Philadelphia,PA,Northeast,2022-10-10,True,False
